1	109.25406646728516
2	60.259220123291016
3	45.15968704223633
4	46.12677001953125
5	45.3767204284668
6	42.622344970703125
7	44.02354049682617
8	44.0334358215332
9	44.55546951293945
10	42.989322662353516
11	45.39453125
12	45.87369918823242
13	46.49786376953125
14	45.18354034423828
15	46.206092834472656
16	46.22505187988281
17	44.557029724121094
18	43.889530181884766
19	44.993072509765625
20	47.09651184082031
21	44.995208740234375
22	43.807342529296875
23	43.53578186035156
24	42.21697998046875
25	43.30838394165039
26	45.356300354003906
27	42.69541549682617
28	43.671512603759766
29	45.674217224121094
30	43.7926025390625
31	43.82728958129883
32	45.860416412353516
33	44.67979049682617
34	44.16817855834961
35	45.56416702270508
36	46.491458892822266
37	43.848228454589844
38	43.82875061035156
39	43.39994812011719
40	44.026145935058594
41	44.069583892822266
42	44.3654670715332
43	43.68427276611328
44	43.35203170776367
45	44.38619613647461
46	44.847862243652344
47	43.06848907470703
48	43.121978759765625
49	46.067970275878906
50	43.82796859741211
51	44.905731201171875
52	44.139949798583984
53	44.47296905517578
54	44.49812316894531
55	43.92765426635742
56	44.35697937011719
57	43.47708511352539
58	43.31609344482422
59	42.239688873291016
60	43.344322204589844
61	44.10942840576172
62	45.3076057434082
63	43.71645736694336
64	46.343021392822266
65	44.55817794799805
66	43.297550201416016
67	44.35093688964844
68	42.514739990234375
69	43.06682205200195
70	42.96937561035156
71	44.239112854003906
72	44.088958740234375
73	44.57208251953125
74	41.95489501953125
75	43.33073043823242
76	44.22682189941406
77	43.69963455200195
78	44.6324462890625
79	43.51093673706055
80	43.7243766784668
81	43.729583740234375
82	42.701873779296875
83	43.3877067565918
84	45.132083892822266
85	43.079166412353516
86	45.02192687988281
87	45.229793548583984
88	45.73598861694336
89	43.88484573364258
90	43.170833587646484
91	45.05692672729492
92	43.64015579223633
93	42.95135498046875
94	43.309425354003906
95	43.0911979675293
96	43.35088348388672
97	45.207759857177734
98	45.005313873291016
99	45.26953125
100	43.006614685058594
101	43.41244888305664
102	43.79301834106445
103	43.686302185058594
104	44.219478607177734
105	44.31380081176758
106	43.946144104003906
107	44.02775955200195
108	44.830989837646484
109	44.9296875
110	43.43567657470703
111	45.0517692565918
